laptop_ID,Company,TypeName,Inches,DisplayType,ResolutionWidth,ResolutionHeight,CpuBrand,CpuType,CpuClockSpeed_GHz,Ram,Ram_GB,Memory,PrimaryMemory,SecondaryMemory,MemorySize_GB,Gpu,Gpu_Brand,OpSys,Weight_kg,Price_euros
1147,Asus,Notebook,14.0,,1366,768,Intel,Celeron,1.1,4GB,4,32GB Flash Storage,FlashStorage,None,32.0,Intel HD Graphics 500,Intel,Windows 10,1.5,278.0
1148,HP,Ultrabook,15.6,Full HD,1920,1080,Intel,Core i7,2.7,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,Windows 10,1.84,752.0
1149,Acer,Notebook,15.6,Full HD,1920,1080,Intel,Core i5,2.5,4GB,4,1TB HDD,HDD,None,1000.0,Nvidia GeForce 940MX,Nvidia,Windows 10,2.23,616.0
1150,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.5,16GB,16,1.0TB Hybrid,Hybrid,None,1000.0,AMD Radeon R7 M360,AMD,Windows 10,2.5,1099.0
1151,HP,Workstation,17.3,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,256GB SSD,SSD,None,256.0,Nvidia Quadro M3000M,Nvidia,Windows 7,3.0,3949.4
1153,Dell,Notebook,15.6,,1366,768,Intel,Core i5,2.5,8GB,8,1TB HDD,HDD,None,1000.0,AMD Radeon R7 M445,AMD,Windows 10,2.5,784.0
1154,MSI,Gaming,17.3,Full HD,1920,1080,Intel,Core i7,2.7,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 980M,Nvidia,Windows 10,3.78,2399.0
1155,HP,Ultrabook,15.6,Full HD,1920,1080,Intel,Core i7,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 7,1.88,2171.72
1156,Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen,2560,1440,Intel,Core i7,2.6,16GB,16,512GB SSD,SSD,None,512.0,Intel HD Graphics 520,Intel,Windows 10,2.8,2440.0
1157,MSI,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.8,8GB,8,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 1050,Nvidia,Windows 10,2.4,1142.8
1160,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen,1920,1080,Intel,Core i5,2.4,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,1.48,1629.0
1161,HP,Workstation,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,256GB SSD,SSD,None,256.0,Nvidia Quadro M1000M,Nvidia,Windows 7,2.59,2229.0
1162,HP,2 in 1 Convertible,13.3,Touchscreen,2560,1440,Intel,Core i7,2.6,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,1.48,1799.0
1163,HP,Workstation,15.6,Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,256GB SSD,SSD,None,256.0,Nvidia Quadro M1000M,Nvidia,Windows 7,2.0,1899.0
1164,HP,Ultrabook,12.5,Full HD,1920,1080,Intel,Core i7,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 7,1.26,2296.95
1165,Dell,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.7,8GB,8,256GB SSD,SSD,None,256.0,Nvidia GeForce 940MX,Nvidia,Windows 10,2.18,1009.9
1166,HP,Notebook,15.6,Full HD,1920,1080,Intel,Core i5,2.3,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 7,1.88,1579.0
1167,Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen,2560,1440,Intel,Core i7,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,1.27,2339.0
1168,Lenovo,Notebook,15.6,,1366,768,Intel,Core i3,2.0,4GB,4,1TB HDD,HDD,None,1000.0,Intel HD Graphics 520,Intel,No OS,1.9,339.0
1169,HP,Notebook,15.6,,1366,768,AMD,E-Series,1.8,4GB,4,500GB HDD,HDD,None,500.0,AMD Radeon R2 Graphics,AMD,Windows 10,1.86,297.0
1170,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i5,2.3,8GB,8,1TB HDD,HDD,None,1000.0,AMD Radeon R5 M330,AMD,No OS,2.32,599.0
1171,Dell,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.8,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce GTX 1050Ti,Nvidia,Windows 10,2.62,1199.0
1172,Dell,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD,3840,2160,Intel,Core i5,2.3,8GB,8,256GB SSD,SSD,None,256.0,Nvidia GeForce 960M,Nvidia,Windows 10,2.04,2250.68
1173,HP,Notebook,15.6,Full HD,1920,1080,AMD,A6,2.5,4GB,4,256GB SSD,SSD,None,256.0,AMD Radeon 520,AMD,Windows 10,1.91,478.89
1174,MSI,Gaming,17.3,Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1050 Ti,Nvidia,Windows 10,2.7,1492.8
1175,Lenovo,Ultrabook,14.0,Full HD,1920,1080,Intel,Core i7,2.6,12GB,12,512GB SSD,SSD,None,512.0,Intel HD Graphics 520,Intel,Windows 7,1.4,2299.0
1176,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i5,2.3,8GB,8,1.0TB Hybrid,Hybrid,None,1000.0,AMD Radeon R5 M330,AMD,Windows 10,2.5,788.49
1177,HP,2 in 1 Convertible,13.3,Touchscreen,2560,1440,Intel,Core i7,2.6,8GB,8,512GB SSD,SSD,None,512.0,Intel HD Graphics 520,Intel,Windows 10,1.48,2041.0
1178,Lenovo,Ultrabook,14.0,Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 7,1.7,1499.0
1179,MSI,Gaming,14.0,Full HD,1920,1080,Intel,Core i7,2.6,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 970M,Nvidia,Windows 10,1.7,1769.0
1180,HP,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.8,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce GTX 1050,Nvidia,Windows 10,2.62,899.0
1181,Lenovo,Notebook,15.6,,1366,768,Intel,Core i3,2.0,8GB,8,1TB HDD,HDD,None,1000.0,Intel HD Graphics 520,Intel,Windows 10,2.2,459.0
1182,HP,Notebook,15.6,,1366,768,Intel,Core i5,2.3,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 520,Intel,No OS,2.1,476.99
1183,Dell,Gaming,15.6,4K Ultra HD,3840,2160,Intel,Core i7,2.8,8GB,8,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 1050 Ti,Nvidia,Windows 10,2.62,1498.0
1184,Lenovo,Notebook,15.6,IPS Panel Full HD,1920,1080,Intel,Core i5,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,Windows 10,1.95,1390.0
1185,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i3,2.0,4GB,4,1TB HDD,HDD,None,1000.0,Nvidia GeForce 920MX ,Nvidia,Windows 10,2.2,468.0
1186,HP,Notebook,14.0,,1366,768,Intel,Celeron,1.6,2GB,2,32GB Flash Storage,FlashStorage,None,32.0,Intel HD Graphics 400,Intel,Windows 10,1.44,249.0
1187,MSI,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.7,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce GTX 1050,Nvidia,Windows 10,2.2,839.0
1188,HP,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,1.96,679.0
1189,HP,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,1.8,16GB,16,512GB SSD,SSD,None,512.0,Intel UHD Graphics 620,Intel,Windows 10,2.1,1159.0
1190,Asus,Notebook,15.6,,1366,768,Intel,Celeron,1.6,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics,Intel,Windows 10,2.2,369.0
1191,Lenovo,Notebook,15.6,,1366,768,Intel,Core i5,2.3,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 520,Intel,No OS,2.1,398.0
1192,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.7,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce 940MX,Nvidia,No OS,2.2,709.0
1193,Asus,Notebook,14.0,Full HD,1920,1080,Intel,Core i3,2.4,4GB,4,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,Windows 10,2.0,769.0
1194,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.5,4GB,4,1.0TB Hybrid,Hybrid,None,1000.0,Intel HD Graphics 520,Intel,Windows 7,2.32,825.0
1195,Lenovo,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,16GB,16,512GB SSD,SSD,None,512.0,Nvidia GeForce GTX 960,Nvidia,Windows 10,3.31,1305.0
1196,MSI,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.6,16GB,16,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 970M,Nvidia,Windows 10,1.91,2153.37
1197,HP,Notebook,15.6,,1366,768,Intel,Core i3,2.3,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 520,Intel,Windows 10,2.07,650.0
1198,Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen,2560,1440,Intel,Core i5,2.3,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,1.36,1637.0
1199,Lenovo,Ultrabook,15.6,Full HD,1920,1080,Intel,Core i7,2.7,6GB,6,256GB SSD,SSD,None,256.0,Nvidia GeForce 920M,Nvidia,Windows 10,1.54,831.0
1200,Dell,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.7,8GB,8,256GB SSD,SSD,None,256.0,Nvidia GeForce GT 940MX,Nvidia,Linux,1.98,895.01
1201,Acer,Notebook,15.6,,1366,768,Intel,Celeron,2.0,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 500,Intel,Windows 10,2.1,333.0
1202,HP,Notebook,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,6GB,6,1TB HDD,HDD,None,1000.0,Nvidia GeForce GTX 960M,Nvidia,Windows 10,2.18,799.0
1203,Asus,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 960M,Nvidia,Windows 10,2.591,909.0
1204,Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen,1920,1080,Intel,Core i7,2.7,16GB,16,512GB SSD,SSD,None,512.0,Intel HD Graphics 620,Intel,Windows 10,2.09,1179.0
1205,Acer,Notebook,15.6,Full HD,1920,1080,Intel,Core i5,2.5,4GB,4,256GB SSD,SSD,None,256.0,Nvidia GeForce 940MX,Nvidia,Windows 10,2.23,691.0
1206,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen,3200,1800,Intel,Core i5,2.4,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Linux,1.23,1099.0
1207,Acer,Gaming,17.3,IPS Panel Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1070,Nvidia,Windows 10,4.2,2599.0
1208,Lenovo,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i5,2.5,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce GTX 1050,Nvidia,Windows 10,2.4,819.0
1209,Samsung,2 in 1 Convertible,12.3,IPS Panel Touchscreen,2400,1600,Samsung,Other,2.0,4GB,4,32GB Flash Storage,FlashStorage,None,32.0,ARM Mali T860 MP4,ARM,Chrome OS,1.15,659.0
1210,HP,Notebook,15.6,,1366,768,Intel,Core i5,2.5,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 620,Intel,Windows 10,1.86,485.0
1211,Apple,Ultrabook,12.0,IPS Panel Retina Display,2304,1440,Intel,Core M,1.1,8GB,8,256GB Flash Storage,FlashStorage,None,256.0,Intel HD Graphics 5300,Intel,Mac OS X,0.92,1163.0
1212,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen,1920,1080,Intel,Core i5,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,Windows 10,1.6,1199.0
1213,HP,Notebook,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.8,12GB,12,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 1050,Nvidia,Windows 10,2.21,1327.0
1214,Lenovo,Notebook,15.6,,1366,768,Intel,Core i3,2.0,4GB,4,1TB HDD,HDD,None,1000.0,AMD Radeon R5 M430,AMD,No OS,1.9,368.0
1215,Asus,Gaming,17.3,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,16GB,16,512GB SSD +  1TB HDD,SSD,HDD,1512.0,Nvidia GeForce GTX 980M,Nvidia,Windows 10,4.3,2150.0
1216,Acer,Notebook,15.6,,1366,768,Intel,Celeron,2.0,4GB,4,1TB HDD,HDD,None,1000.0,Intel HD Graphics 500,Intel,Linux,2.1,272.0
1217,MSI,Gaming,17.3,Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,2.43,2048.9
1218,Dell,Notebook,15.6,,1366,768,Intel,Core i3,2.0,4GB,4,128GB SSD,SSD,None,128.0,AMD Radeon R7 M440,AMD,Windows 10,2.3,499.0
1219,Lenovo,Notebook,15.6,,1366,768,Intel,Core i7,2.5,8GB,8,500GB HDD,HDD,None,500.0,Nvidia GeForce 920MX,Nvidia,No OS,2.2,629.0
1220,Dell,2 in 1 Convertible,15.6,Full HD / Touchscreen,1920,1080,Intel,Core i7,1.8,16GB,16,512GB SSD,SSD,None,512.0,Intel UHD Graphics 620,Intel,Windows 10,2.0,1285.0
1221,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen,3200,1800,Intel,Core i7,2.7,16GB,16,512GB SSD,SSD,None,512.0,Intel HD Graphics 620,Intel,Windows 10,1.2,2680.0
1222,Asus,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,2.2,1169.0
1223,Dell,Notebook,15.6,Full HD,1920,1080,Intel,Core i5,2.5,8GB,8,256GB SSD,SSD,None,256.0,AMD Radeon R7 M445,AMD,Windows 10,2.36,889.0
1224,HP,Notebook,15.6,,1366,768,Intel,Core i5,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,Windows 10,1.91,579.0
1225,Lenovo,Notebook,15.6,,1366,768,AMD,E-Series,2.2,4GB,4,500GB HDD,HDD,None,500.0,AMD Radeon R2 Graphics,AMD,Windows 10,2.2,299.0
1226,Acer,Notebook,17.3,,1600,900,Intel,Core i3,2.0,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce 940MX,Nvidia,Windows 10,3.3,629.0
1227,Asus,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1070,Nvidia,Windows 10,2.2,2449.0
1228,Apple,Ultrabook,12.0,IPS Panel Retina Display,2304,1440,Intel,Core M,1.2,8GB,8,512GB Flash Storage,FlashStorage,None,512.0,Intel HD Graphics 515,Intel,Mac OS X,0.92,1279.0
1229,Asus,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,2.2,1749.0
1230,MSI,Gaming,17.3,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,2.43,1948.99
1231,Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen,1920,1080,Intel,Core i5,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,Windows 10,2.191,999.0
1232,Asus,Gaming,17.3,Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,2.9,1949.0
1233,Acer,Netbook,11.6,,1366,768,Intel,Celeron,1.5,2GB,2,32GB SSD,SSD,None,32.0,Intel HD Graphics,Intel,Chrome OS,1.3,174.0
1234,Acer,Notebook,17.3,,1600,900,Intel,Core i3,2.0,4GB,4,1TB HDD,HDD,None,1000.0,Nvidia GeForce 940MX,Nvidia,Windows 10,3.3,598.0
1235,Lenovo,Notebook,17.3,,1600,900,Intel,Core i5,2.5,8GB,8,1TB HDD,HDD,None,1000.0,Intel HD Graphics 620,Intel,No OS,2.8,539.0
1236,Lenovo,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 960<U+039C>,Nvidia,Windows 10,2.6,1272.0
1237,Acer,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen,1920,1080,Intel,Core i7,1.3,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 615,Intel,Windows 10,1.2,1149.0
1238,Lenovo,Notebook,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,2.3,1529.0
1239,MSI,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,2.2,1476.11
1240,HP,Notebook,15.6,Full HD,1920,1080,AMD,A12,2.7,6GB,6,1TB HDD,HDD,None,1000.0,AMD Radeon 530,AMD,Windows 10,2.1,529.0
1241,Dell,Ultrabook,12.5,Full HD / Touchscreen,1920,1080,Intel,Core i5,2.4,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 7,1.26,1713.37
1242,Dell,2 in 1 Convertible,15.0,Full HD / Touchscreen,1920,1080,Intel,Core i3,2.4,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 620,Intel,Windows 10,2.08,509.0
1243,Asus,Notebook,15.6,,1366,768,Intel,Pentium,1.6,4GB,4,1TB HDD,HDD,None,1000.0,Intel HD Graphics 405,Intel,Windows 10,2.65,309.0
1244,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen,3200,1800,Intel,Core i7,2.7,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,Windows 10,1.29,1477.0
1245,Dell,Notebook,15.6,,1366,768,Intel,Core i5,2.5,4GB,4,1TB HDD,HDD,None,1000.0,Intel HD Graphics 520,Intel,Linux,2.18,521.86
1246,Lenovo,Gaming,15.6,IPS Panel Full HD / Touchscreen,1920,1080,Intel,Core i7,2.6,16GB,16,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 960M,Nvidia,Windows 10,2.6,1029.0
1247,MSI,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.8,8GB,8,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 1050,Nvidia,Windows 10,2.2,1149.0
1248,Lenovo,Netbook,12.5,IPS Panel Full HD / Touchscreen,1920,1080,Intel,Core i7,2.5,16GB,16,512GB SSD,SSD,None,512.0,Intel HD Graphics 520,Intel,Windows 10,1.3,1650.0
1249,Razer,Gaming,14.0,Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,1TB SSD,SSD,None,1000.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,1.95,3499.0
1250,Dell,Notebook,15.6,Touchscreen,1366,768,Intel,Core i3,2.4,8GB,8,1TB HDD,HDD,None,1000.0,Intel HD Graphics 620,Intel,Windows 10,2.3,469.01
1251,MSI,Gaming,17.3,Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1060,Nvidia,Windows 10,2.7,1598.0
1252,Apple,Ultrabook,11.6,,1366,768,Intel,Core i5,1.6,4GB,4,256GB Flash Storage,FlashStorage,None,256.0,Intel HD Graphics 6000,Intel,Mac OS X,1.08,959.0
1253,HP,Notebook,15.6,Full HD,1920,1080,Intel,Core i3,2.0,4GB,4,1TB HDD,HDD,None,1000.0,Intel HD Graphics 520,Intel,Windows 10,2.1,478.0
1254,HP,Ultrabook,14.0,,2560,1440,Intel,Core i7,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 7,1.54,2198.19
1255,Dell,Notebook,15.6,,1366,768,Intel,Core i5,2.3,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 520,Intel,Windows 7,2.24,737.0
1256,MSI,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 960M,Nvidia,Windows 10,2.3,1169.0
1257,Lenovo,Notebook,13.3,IPS Panel Full HD,1920,1080,Intel,Core i7,2.7,16GB,16,512GB SSD,SSD,None,512.0,Intel HD Graphics 620,Intel,Windows 10,1.4,1499.0
1258,Lenovo,Notebook,15.6,Full HD,1920,1080,AMD,A12,3.6,6GB,6,256GB SSD,SSD,None,256.0,AMD Radeon 530,AMD,Windows 10,2.2,597.57
1259,Asus,Ultrabook,13.3,Full HD,1920,1080,Intel,Core i7,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,1.45,1280.0
1260,Acer,Notebook,15.6,,1366,768,Intel,Core i3,2.0,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 520,Intel,Linux,2.4,361.8
1261,Dell,2 in 1 Convertible,17.3,Full HD / Touchscreen,1920,1080,Intel,Core i7,2.7,16GB,16,512GB SSD,SSD,None,512.0,Nvidia GeForce 940MX,Nvidia,Windows 10,2.77,1799.0
1262,HP,Notebook,14.0,Full HD,1920,1080,Intel,Core i5,2.3,4GB,4,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 7,1.54,1099.99
1263,Asus,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.8,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1050 Ti,Nvidia,Windows 10,2.5,1600.0
1264,Dell,Notebook,14.0,,1366,768,Intel,Core i5,2.5,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 620,Intel,Windows 10,1.6,875.0
1265,Asus,Gaming,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,16GB,16,256GB SSD +  1TB HDD,SSD,HDD,1256.0,Nvidia GeForce GTX 1070,Nvidia,Windows 10,2.34,2325.0
1266,Lenovo,Notebook,15.6,IPS Panel Full HD,1920,1080,Intel,Core i5,2.5,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 620,Intel,No OS,2.3,573.0
1267,Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen,3200,1800,Intel,Core i5,1.2,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 615,Intel,Windows 10,1.24,1813.0
1268,Dell,Notebook,15.6,,1366,768,Intel,Pentium,1.6,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics,Intel,Linux,2.2,324.0
1269,HP,Notebook,15.6,,1366,768,AMD,A6,2.5,4GB,4,500GB HDD,HDD,None,500.0,AMD Radeon R4 Graphics,AMD,Windows 10,1.86,399.0
1270,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i3,2.3,6GB,6,128GB SSD,SSD,None,128.0,Nvidia GeForce 920MX,Nvidia,Windows 10,2.4,569.0
1271,Lenovo,Notebook,14.0,IPS Panel Full HD,1920,1080,Intel,Core i5,2.3,8GB,8,256GB SSD,SSD,None,256.0,Intel HD Graphics 520,Intel,Windows 10,1.9,1072.0
1272,Dell,Notebook,15.6,,1366,768,Intel,Pentium,1.6,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics,Intel,Windows 10,2.2,443.99
1273,Asus,Notebook,15.6,,1366,768,Intel,Celeron,1.1,4GB,4,1TB HDD,HDD,None,1000.0,Intel HD Graphics 500,Intel,Windows 10,2.0,339.0
1274,Asus,Gaming,17.3,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,16GB,16,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 970M,Nvidia,Windows 10,4.0,1900.0
1275,Dell,Notebook,15.6,,1366,768,Intel,Core i3,2.0,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 520,Intel,Windows 10,2.29,490.0
1276,Lenovo,Notebook,15.6,Full HD,1920,1080,Intel,Core i7,2.5,8GB,8,1.0TB Hybrid,Hybrid,None,1000.0,AMD Radeon R5 M330,AMD,Windows 7,2.32,895.0
1277,MSI,Gaming,15.6,Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,128GB SSD +  1TB HDD,SSD,HDD,1128.0,Nvidia GeForce GTX 960M,Nvidia,Windows 10,2.4,1229.0
1278,Lenovo,2 in 1 Convertible,14.0,Full HD / Touchscreen,1920,1080,Intel,Core i5,2.3,4GB,4,128GB SSD,SSD,None,128.0,Intel HD Graphics 520,Intel,Windows 10,1.8,833.01
1279,Asus,Ultrabook,13.3,IPS Panel Full HD,1920,1080,Intel,Core M,0.9,8GB,8,512GB SSD,SSD,None,512.0,Intel HD Graphics 515,Intel,Windows 10,1.2,729.0
1280,Dell,Notebook,15.6,,1366,768,Intel,Core i3,2.4,6GB,6,1TB HDD,HDD,None,1000.0,Intel HD Graphics 620,Intel,Windows 10,2.3,459.0
1281,Acer,Notebook,15.6,,1366,768,Intel,Celeron,1.6,4GB,4,500GB HDD,HDD,None,500.0,Intel HD Graphics 400,Intel,Linux,2.4,289.0
1282,Dell,Notebook,15.6,,1366,768,Intel,Celeron,1.6,2GB,2,500GB HDD,HDD,None,500.0,Intel HD Graphics,Intel,Windows 10,2.2,379.0
1283,Lenovo,Notebook,15.6,IPS Panel Full HD,1920,1080,Intel,Core i7,2.6,8GB,8,1TB HDD,HDD,None,1000.0,Nvidia GeForce GTX 960M,Nvidia,Windows 10,2.6,899.0
1284,HP,Notebook,15.6,Full HD,1920,1080,AMD,A9,2.9,6GB,6,1.0TB Hybrid,Hybrid,None,1000.0,AMD Radeon R7 M440,AMD,Windows 10,2.04,549.99
1285,Dell,Notebook,15.6,,1366,768,Intel,Core i7,2.7,8GB,8,1TB HDD,HDD,None,1000.0,AMD Radeon R5 M430,AMD,Linux,2.3,805.99
1286,HP,Netbook,11.6,,1366,768,Intel,Celeron,1.6,2GB,2,32GB Flash Storage,FlashStorage,None,32.0,Intel HD Graphics 400,Intel,Windows 10,1.17,209.0
