laptop_ID,Company,TypeName,Product,Inches,DisplayType,Touchscreen,IPS Panel,ResolutionWidth,ResolutionHeight,CpuBrand,CpuProduct,CpuClockSpeed_GHz,Ram_GB,PrimaryMemory,SecondaryMemory,PrimaryMemorySize,SecondaryMemorySize,MemorySize_GB,Gpu_Brand,Gpu_Product,OpSys,Weight_kg,Price_euros
1120,Dell,Ultrabook,Latitude E5270,12.5,,,,1366,768,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.5,1413.1
1121,MSI,Gaming,GE72 Apache,17.3,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 960M,Windows 10,2.9,1511.19
1122,Lenovo,2 in 1 Convertible,Yoga 500-15ISK,15.6,Full HD,Present,Present,1920,1080,Intel,Core i5 6200U,2.3,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,2.1,867.0
1123,HP,Notebook,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),15.6,Full HD,None,None,1920,1080,AMD,A6-Series 9220,2.5,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R4,Windows 10,2.1,398.0
1124,Asus,Gaming,Rog GL552VW-CN470T,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,16,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 960M,Windows 10,2.59,1339.0
1125,HP,Notebook,EliteBook 1030,13.3,Quad HD+,Present,None,3200,1800,Intel,Core M 6Y54,1.1,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 515,Windows 10,1.16,1699.0
1126,Dell,Notebook,Vostro 3559,15.6,,,,1366,768,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,AMD,Radeon R5 M315,Windows 7,2.24,769.15
1127,Lenovo,Notebook,V110-15ISK (i3-6006U/4GB/128GB/W10),15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,2.1,429.0
1128,HP,Ultrabook,Spectre Pro,13.3,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 520,Windows 10,1.16,1969.0
1129,Lenovo,2 in 1 Convertible,Yoga Book,10.1,,Present,Present,1920,1200,Intel,Atom x5-Z8550,1.44,4,FlashStorage,None,64.0,0.0,64.0,Intel,HD Graphics 400,Android,0.69,549.0
1130,Dell,Ultrabook,XPS 13,13.3,Full HD,None,None,1920,1080,Intel,Core i7 7560U,2.4,8,SSD,None,256.0,0.0,256.0,Intel,Iris Plus Graphics 640,Windows 10,1.23,1379.0
1131,Lenovo,Gaming,IdeaPad Y900-17ISK,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 6820HK,2.7,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 980M,Windows 10,4.6,2749.99
1132,Razer,Ultrabook,Blade Stealth,12.5,4K Ultra HD,Present,None,3840,2160,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.25,1029.0
1133,Toshiba,Ultrabook,Portege X30-D-10K,13.3,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.05,2226.0
1134,Asus,Gaming,Rog GL752VW-T4308T,17.3,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 960M,Windows 10,3.52,1312.49
1135,Vero,Notebook,V131 (X5-Z8350/4GB/32GB/FHD/W10),13.3,Full HD,None,None,1920,1080,Intel,Atom X5-Z8350,1.44,4,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 400,Windows 10,1.35,196.0
1136,HP,Notebook,Spectre Pro,13.3,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.16,1690.0
1137,HP,Notebook,EliteBook 1040,14.0,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.43,1513.0
1138,Dell,Notebook,Latitude E5570,15.6,,,,1366,768,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Linux,2.09,523.63
1139,Asus,Notebook,VivoBook Max,15.6,,,,1366,768,Intel,Core i3 7100U,2.4,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.0,435.0
1140,Lenovo,2 in 1 Convertible,ThinkPad Yoga,14.0,Full HD,Present,Present,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.8,1669.0
1141,Lenovo,2 in 1 Convertible,Yoga Book,10.1,,Present,Present,1920,1200,Intel,Atom x5-Z8550,1.44,4,FlashStorage,None,64.0,0.0,64.0,Intel,HD Graphics 400,Windows 10,0.69,479.0
1142,HP,Ultrabook,EliteBook 820,12.5,,,,1366,768,Intel,Core i5 6300U,2.4,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.26,1895.0
1143,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1060,No OS,2.4,989.0
1144,HP,Gaming,Omen -,17.3,Full HD,None,Present,1920,1080,Intel,Core i5 6300HQ,2.3,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1060,Windows 10,3.35,1129.0
1145,HP,Notebook,15-bs078cl (i7-7500U/8GB/2TB/W10),15.6,,,,1366,768,Intel,Core i7 7500U,2.7,8,HDD,None,2000.0,0.0,2000.0,Intel,HD Graphics 620,Windows 10,2.04,629.0
1146,Lenovo,2 in 1 Convertible,ThinkPad P40,14.0,Full HD,Present,Present,1920,1080,Intel,Core i7 6600U,2.6,8,SSD,None,512.0,0.0,512.0,Nvidia,Quadro M500M,Windows 7,1.8,2050.38
1147,Asus,Notebook,L403NA-GA013TS (N3350/4GB/32GB/W10),14.0,,,,1366,768,Intel,Celeron Dual Core N3350,1.1,4,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 500,Windows 10,1.5,278.0
1148,HP,Ultrabook,250 G6,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.84,752.0
1149,Acer,Notebook,Aspire E5-576G,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,Windows 10,2.23,616.0
1150,Lenovo,Notebook,IdeaPad 500-15ISK,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,16,Hybrid,None,1000.0,0.0,1000.0,AMD,Radeon R7 M360,Windows 10,2.5,1099.0
1151,HP,Workstation,ZBook 17,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,None,256.0,0.0,256.0,Nvidia,Quadro M3000M,Windows 7,3.0,3949.4
1153,Dell,Notebook,Inspiron 5567,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R7 M445,Windows 10,2.5,784.0
1154,MSI,Gaming,GT72S Dominator,17.3,Full HD,None,None,1920,1080,Intel,Core i7 6820HQ,2.7,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 980M,Windows 10,3.78,2399.0
1155,HP,Ultrabook,EliteBook 850,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.88,2171.72
1156,Lenovo,2 in 1 Convertible,ThinkPad X1,14.0,,Present,Present,2560,1440,Intel,Core i7 6600U,2.6,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 520,Windows 10,2.8,2440.0
1157,MSI,Gaming,GP62M 7RDX,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,2.4,1142.8
1160,HP,2 in 1 Convertible,Spectre Pro,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 6300U,2.4,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.48,1629.0
1161,HP,Workstation,ZBook 15,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,None,256.0,0.0,256.0,Nvidia,Quadro M1000M,Windows 7,2.59,2229.0
1162,HP,2 in 1 Convertible,Spectre Pro,13.3,,Present,None,2560,1440,Intel,Core i7 6600U,2.6,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.48,1799.0
1163,HP,Workstation,ZBook Studio,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,None,256.0,0.0,256.0,Nvidia,Quadro M1000M,Windows 7,2.0,1899.0
1164,HP,Ultrabook,EliteBook 820,12.5,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.26,2296.95
1165,Dell,Notebook,Vostro 5568,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 940MX,Windows 10,2.18,1009.9
1166,HP,Notebook,EliteBook 850,15.6,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.88,1579.0
1167,Lenovo,2 in 1 Convertible,ThinkPad X1,14.0,,Present,Present,2560,1440,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.27,2339.0
1168,Lenovo,Notebook,V110-15ISK (i3-6006U/4GB/1TB/No,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,No OS,1.9,339.0
1169,HP,Notebook,15-BA015wm (E2-7110/4GB/500GB/W10),15.6,,,,1366,768,AMD,E-Series 7110,1.8,4,HDD,None,500.0,0.0,500.0,AMD,Radeon R2 Graphics,Windows 10,1.86,297.0
1170,Lenovo,Notebook,B51-80 (i5-6200U/8GB/1TB/Radeon,15.6,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,8,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M330,No OS,2.32,599.0
1171,Dell,Gaming,Inspiron 7567,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050Ti,Windows 10,2.62,1199.0
1172,Dell,Notebook,XPS 15,15.6,4K Ultra HD,Present,Present,3840,2160,Intel,Core i5 6300HQ,2.3,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 960M,Windows 10,2.04,2250.68
1173,HP,Notebook,15-bw002nv (A6-9220/4GB/256GB/Radeon,15.6,Full HD,None,None,1920,1080,AMD,A6-Series A6-9220,2.5,4,SSD,None,256.0,0.0,256.0,AMD,Radeon 520,Windows 10,1.91,478.89
1174,MSI,Gaming,GP72M 7REX,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.7,1492.8
1175,Lenovo,Ultrabook,ThinkPad T460s,14.0,Full HD,None,None,1920,1080,Intel,Core i7 6600U,2.6,12,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 520,Windows 7,1.4,2299.0
1176,Lenovo,Notebook,B51-80 (i5-6200U/8GB/1008GB/Radeon,15.6,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,8,Hybrid,None,1000.0,0.0,1000.0,AMD,Radeon R5 M330,Windows 10,2.5,788.49
1177,HP,2 in 1 Convertible,Spectre Pro,13.3,,Present,None,2560,1440,Intel,Core i7 6600U,2.6,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 520,Windows 10,1.48,2041.0
1178,Lenovo,Ultrabook,ThinkPad T460,14.0,Full HD,None,None,1920,1080,Intel,Core i7 6600U,2.6,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.7,1499.0
1179,MSI,Gaming,GS40 Phantom,14.0,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 970M,Windows 10,1.7,1769.0
1180,HP,Gaming,Pavilion 15-cb003nv,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050,Windows 10,2.62,899.0
1181,Lenovo,Notebook,IdeaPad 310-15ISK,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,Windows 10,2.2,459.0
1182,HP,Notebook,250 G4,15.6,,,,1366,768,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,No OS,2.1,476.99
1183,Dell,Gaming,Inspiron 7567,15.6,4K Ultra HD,None,None,3840,2160,Intel,Core i7 7700HQ,2.8,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,1498.0
1184,Lenovo,Notebook,ThinkPad T570,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.95,1390.0
1185,Lenovo,Notebook,320-15ISK (i3-6006U/4GB/1TB/GeForce,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 920MX ,Windows 10,2.2,468.0
1186,HP,Notebook,Stream 14-AX000nv,14.0,,,,1366,768,Intel,Celeron Dual Core N3060,1.6,2,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 400,Windows 10,1.44,249.0
1187,MSI,Gaming,PL60 7RD,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,839.0
1188,HP,Notebook,250 G5,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.96,679.0
1189,HP,Notebook,ProBook 450,15.6,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,None,512.0,0.0,512.0,Intel,UHD Graphics 620,Windows 10,2.1,1159.0
1190,Asus,Notebook,X553SA-XX021T (N3050/4GB/500GB/W10),15.6,,,,1366,768,Intel,Celeron Dual Core N3050,1.6,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics,Windows 10,2.2,369.0
1191,Lenovo,Notebook,V110-15ISK (i5-6200U/4GB/500GB/No,15.6,,,,1366,768,Intel,Core i5 6200U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,No OS,2.1,398.0
1192,Lenovo,Notebook,IdeaPad 510-15IKB,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,No OS,2.2,709.0
1193,Asus,Notebook,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),14.0,Full HD,None,None,1920,1080,Intel,Core i3 7100U,2.4,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,2.0,769.0
1194,Lenovo,Notebook,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),15.6,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,4,Hybrid,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,Windows 7,2.32,825.0
1195,Lenovo,Gaming,IdeaPad Y700-15ISK,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 960,Windows 10,3.31,1305.0
1196,MSI,Gaming,GS60 Ghost,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,16,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 970M,Windows 10,1.91,2153.37
1197,HP,Notebook,ProBook 450,15.6,,,,1366,768,Intel,Core i3 6100U,2.3,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 520,Windows 10,2.07,650.0
1198,Lenovo,2 in 1 Convertible,ThinkPad X1,14.0,,Present,Present,2560,1440,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.36,1637.0
1199,Lenovo,Ultrabook,IdeaPad 310-15IKB,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,6,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 920M,Windows 10,1.54,831.0
1200,Dell,Notebook,Vostro 5568,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GT 940MX,Linux,1.98,895.01
1201,Acer,Notebook,Aspire 3,15.6,,,,1366,768,Intel,Celeron Dual Core N3350,2.0,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 500,Windows 10,2.1,333.0
1202,HP,Notebook,Pavilion 15-BC000nv,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,6,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 960M,Windows 10,2.18,799.0
1203,Asus,Gaming,Rog GL552VW-DM201T,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 960M,Windows 10,2.591,909.0
1204,Dell,2 in 1 Convertible,Inspiron 5578,15.6,Full HD,Present,None,1920,1080,Intel,Core i7 7500U,2.7,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,2.09,1179.0
1205,Acer,Notebook,Aspire E5-576G,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 940MX,Windows 10,2.23,691.0
1206,Dell,Ultrabook,XPS 13,13.3,Quad HD+,Present,None,3200,1800,Intel,Core i5 6300U,2.4,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Linux,1.23,1099.0
1207,Acer,Gaming,Predator G9-793,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1070,Windows 10,4.2,2599.0
1208,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7300HQ,2.5,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1050,Windows 10,2.4,819.0
1209,Samsung,2 in 1 Convertible,Chromebook Plus,12.3,,Present,Present,2400,1600,Samsung,Cortex A72&A53,2.0,4,FlashStorage,None,32.0,0.0,32.0,ARM,Mali T860 MP4,Chrome OS,1.15,659.0
1210,HP,Notebook,250 G6,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,1.86,485.0
1211,Apple,Ultrabook,"MacBook 12""",12.0,Retina Display,None,Present,2304,1440,Intel,Core M,1.1,8,FlashStorage,None,256.0,0.0,256.0,Intel,HD Graphics 5300,Mac OS X,0.92,1163.0
1212,Dell,2 in 1 Convertible,Inspiron 7378,13.3,Full HD,Present,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.6,1199.0
1213,HP,Notebook,Pavilion Power,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,12,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,2.21,1327.0
1214,Lenovo,Notebook,V110-15ISK (i3-6006U/4GB/1TB/Radeon,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R5 M430,No OS,1.9,368.0
1215,Asus,Gaming,Rog G752VY-GC229T,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,16,SSD,Present,512.0,1000.0,1512.0,Nvidia,GeForce GTX 980M,Windows 10,4.3,2150.0
1216,Acer,Notebook,Aspire 3,15.6,,,,1366,768,Intel,Celeron Dual Core N3350,2.0,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 500,Linux,2.1,272.0
1217,MSI,Gaming,GS73VR 7RF,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,2.43,2048.9
1218,Dell,Notebook,Inspiron 5567,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,SSD,None,128.0,0.0,128.0,AMD,Radeon R7 M440,Windows 10,2.3,499.0
1219,Lenovo,Notebook,IdeaPad 310-15ISK,15.6,,,,1366,768,Intel,Core i7 6500U,2.5,8,HDD,None,500.0,0.0,500.0,Nvidia,GeForce 920MX,No OS,2.2,629.0
1220,Dell,2 in 1 Convertible,Inspiron 5579,15.6,Full HD,Present,None,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,None,512.0,0.0,512.0,Intel,UHD Graphics 620,Windows 10,2.0,1285.0
1221,Dell,Ultrabook,XPS 13,13.3,Quad HD+,Present,None,3200,1800,Intel,Core i7 7500U,2.7,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.2,2680.0
1222,Asus,Gaming,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1060,Windows 10,2.2,1169.0
1223,Dell,Notebook,Inspiron 5567,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,AMD,Radeon R7 M445,Windows 10,2.36,889.0
1224,HP,Notebook,15-bs025nv (i5-7200U/8GB/256GB/W10),15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.91,579.0
1225,Lenovo,Notebook,IdeaPad 320-15AST,15.6,,,,1366,768,AMD,E-Series 9000,2.2,4,HDD,None,500.0,0.0,500.0,AMD,Radeon R2 Graphics,Windows 10,2.2,299.0
1226,Acer,Notebook,Aspire E5-774G,17.3,,,,1600,900,Intel,Core i3 6006U,2.0,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,Windows 10,3.3,629.0
1227,Asus,Gaming,Rog Strix,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1070,Windows 10,2.2,2449.0
1228,Apple,Ultrabook,"MacBook 12""",12.0,Retina Display,None,Present,2304,1440,Intel,Core M,1.2,8,FlashStorage,None,512.0,0.0,512.0,Intel,HD Graphics 515,Mac OS X,0.92,1279.0
1229,Asus,Notebook,FX502VM-AS73 (i7-7700HQ/16GB/1TB,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1060,Windows 10,2.2,1749.0
1230,MSI,Gaming,GS73VR Stealth,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,2.43,1948.99
1231,Dell,2 in 1 Convertible,Inspiron 7579,15.6,Full HD,Present,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,2.191,999.0
1232,Asus,Gaming,ROG Strix,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,2.9,1949.0
1233,Acer,Netbook,C740-C9QX (3205U/2GB/32GB/Chrome,11.6,,,,1366,768,Intel,Celeron Dual Core 3205U,1.5,2,SSD,None,32.0,0.0,32.0,Intel,HD Graphics,Chrome OS,1.3,174.0
1234,Acer,Notebook,E5 774G,17.3,,,,1600,900,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,Windows 10,3.3,598.0
1235,Lenovo,Notebook,IdeaPad 320-17IKB,17.3,,,,1600,900,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,No OS,2.8,539.0
1236,Lenovo,Gaming,IdeaPad Y700-15ISK,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 960<U+039C>,Windows 10,2.6,1272.0
1237,Acer,2 in 1 Convertible,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),14.0,Full HD,Present,Present,1920,1080,Intel,Core i7 7Y75,1.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 615,Windows 10,1.2,1149.0
1238,Lenovo,Notebook,Thinkpad T560,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6600U,2.6,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,2.3,1529.0
1239,MSI,Gaming,GP62MVR 6RF,15.6,Full HD,None,None,1920,1080,Intel,Core i7 6700HQ,2.6,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1060,Windows 10,2.2,1476.11
1240,HP,Notebook,15-bw009nv (A12-9720P/6GB/1TB/Radeon,15.6,Full HD,None,None,1920,1080,AMD,A12-Series 9720P,2.7,6,HDD,None,1000.0,0.0,1000.0,AMD,Radeon 530,Windows 10,2.1,529.0
1241,Dell,Ultrabook,Latitude E7270,12.5,Full HD,Present,None,1920,1080,Intel,Core i5 6300U,2.4,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,1.26,1713.37
1242,Dell,2 in 1 Convertible,Inspiron 5578,15.0,Full HD,Present,None,1920,1080,Intel,Core i3 7100U,2.4,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,2.08,509.0
1243,Asus,Notebook,X540SA-RBPDN09 (N3710/4GB/1TB/W10),15.6,,,,1366,768,Intel,Pentium Quad Core N3710,1.6,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 405,Windows 10,2.65,309.0
1244,Dell,Ultrabook,XPS 13,13.3,Quad HD+,Present,None,3200,1800,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.29,1477.0
1245,Dell,Notebook,Vostro 3568,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 520,Linux,2.18,521.86
